,Iteration: Iteration,Continuity: Continuity,Energy: Energy,Isentropic Efficiency Monitor: Expression,MFA Ps 1 Monitor: Mass Flow Averaged of Absolute Pressure (Pa),MFA Ps 3 Monitor: Mass Flow Averaged of Absolute Pressure (Pa),MFA Ps Outlet Monitor: Mass Flow Averaged of Absolute Pressure (Pa),MFA Pt Inlet Monitor: Mass Flow Averaged of Absolute Total Pressure (Pa),MFA Pt Outlet Monitor: Mass Flow Averaged of Absolute Total Pressure (Pa),MFA Tt Inlet Monitor: Mass Flow Averaged of Total Temperature (K),MFA Tt Outlet Monitor: Mass Flow Averaged of Total Temperature (K),Mass Flow  Volute Monitor: Mass Flow of Mass Flow Rate (lb/s),Mass Flow Error Monitor: Expression,Mass Flow Impeller Monitor: Mass Flow of Mass Flow Rate (lb/s),PRts Monitor: Expression,Sdr: Sdr,Tke: Tke,Torque Monitor: Moment (N-m),X-momentum: X-momentum,Y-momentum: Y-momentum,Z-momentum: Z-momentum,Iteration: Iteration.1,Physical Time: Physical Time (s)
1203,1204,0.0573507627212339,0.0632402606087049,0.706133767326219,99502.188842445,116841.664259948,131722.5,101325.0,137013.19540189,298.0,335.99752352088,0.277865590060035,0.114086148338521,-0.0515943674976324,1.3,5.02875317101959e-05,0.0139246088939475,-0.087454732291137,0.0467244721837169,0.0075212590507789,0.059819247503247,1204,
1204,1205,0.0536406243848429,0.0591755907135554,0.706390068811898,99509.5219255407,116933.459480796,131722.5,101325.0,137049.390383121,298.0,336.018441631549,0.27928798855312,0.107373768686757,-0.0515460320721687,1.3,4.84036412758036e-05,0.0135040522134798,-0.0874431985046866,0.0454595828383918,0.0072127605302813,0.0582513128758626,1205,
1205,1206,0.0504243232458806,0.0556597150557554,0.706644925224309,99516.9622451174,117022.628956048,131722.5,101325.0,137084.142829222,298.0,336.038033551776,0.280650294013492,0.100914573117881,-0.0514953331048785,1.3,4.61342945442026e-05,0.0130420131575944,-0.087428716433241,0.0441749052974668,0.0069490576988213,0.0567785835913609,1206,
1206,1207,0.0476678500917131,0.0526559354297355,0.706895003243961,99524.5061692366,117109.183312113,131722.5,101325.0,137117.402959272,298.0,336.056433365673,0.281952056157219,0.0947018942821914,-0.0514422416620112,1.3,4.39844059246753e-05,0.0126183282017735,-0.0874112457064461,0.0429029027386883,0.0067238194096559,0.0554102487659137,1207,
1207,1208,0.0453655858431726,0.0501593251127831,0.707135323158565,99532.0704237262,117192.482613331,131722.5,101325.0,137149.155087844,298.0,336.073896559599,0.283193686596083,0.0887196473849993,-0.0513864217687576,1.3,4.22632493660546e-05,0.0122179024357916,-0.0873908542577139,0.0416783103313553,0.0065322758003946,0.054171094875227,1208,
1208,1209,0.0434229650986959,0.048063522024774,0.7073668376794,99539.6347438598,117272.836430059,131722.5,101325.0,137179.260154754,298.0,336.090241178748,0.284371790128278,0.0829869416804809,-0.0513284892152045,1.3,4.05185421254236e-05,0.0118055603825048,-0.0873675489226703,0.040504045467141,0.0063687222741357,0.0530459481395994,1209,
1209,1210,0.0417241279095149,0.0462402220774955,0.707588510694597,99547.1497680511,117349.923483137,131722.5,101325.0,137207.728825025,298.0,336.105535670496,0.285488135002132,0.0774957976241377,-0.0512687109560583,1.3,3.85016118877159e-05,0.0113865149632745,-0.0873415152292969,0.0393750341970965,0.0062268098889831,0.0520202338168015,1210,
1210,1211,0.0402751180788624,0.0446950059742256,0.70779793091439,99554.557364496,117424.022559759,131722.5,101325.0,137234.514723055,298.0,336.119867890204,0.286542220764009,0.0722468077252629,-0.051207330248786,1.3,3.65835001159943e-05,0.0109680908929418,-0.0873129424368387,0.0383089637285404,0.0061027967338505,0.0510935328252683,1211,
1211,1212,0.0389943298831314,0.0433346130184525,0.707997168489726,99561.7952154282,117494.975065867,131722.5,101325.0,137259.591563156,298.0,336.133103493541,0.287533607303107,0.0672463888996461,-0.0511448673469216,1.3,3.43615287831329e-05,0.0104716305506939,-0.0872819773578235,0.037291507483844,0.0059875436374676,0.0502316056177132,1212,
1212,1213,0.0377712103253659,0.0420336041660693,0.708186257740727,99568.9261441808,117562.776009129,131722.5,101325.0,137282.920814551,298.0,336.145205966099,0.288461124043272,0.0625038932586961,-0.0510818445582926,1.3,3.1904420733068e-05,0.0099864923696183,-0.087248933170418,0.0363175317613758,0.0058753451084968,0.0494098957041345,1213,
1213,1214,0.0367264244453156,0.0409268444733008,0.708364919686831,99575.8517438313,117627.594659326,131722.5,101325.0,137304.632479953,298.0,336.156316497661,0.289330373208332,0.0579852032132323,-0.0510178756157629,1.3,3.00429870365525e-05,0.0095183496404323,-0.0872139824334375,0.0354188607717958,0.0057719348715332,0.0486664773380364,1214,
1214,1215,0.0357853049512093,0.0399284769522456,0.70853499555913,99582.6049587612,117689.465140781,131722.5,101325.0,137324.753669693,298.0,336.166363547988,0.290142117995268,0.0536980057561635,-0.0509536951862473,1.3,2.80208236992866e-05,0.009072447741754,-0.0871773891770173,0.0345751127140196,0.00566950139324,0.0479504262962065,1215,
1215,1216,0.0349137127582903,0.038999500691186,0.708698096418099,99589.3154809924,117748.119192122,131722.5,101325.0,137343.318029744,298.0,336.175294045746,0.290896921684481,0.0496447640131857,-0.0508897384522782,1.3,2.5538075886351e-05,0.0086234347417677,-0.0871388782923226,0.0337675762421266,0.0055658850015783,0.0472389438581498,1216,
1216,1217,0.0346833028246496,0.0388011818941447,0.708836227379363,99595.2947024068,117800.605419355,131722.5,101325.0,137360.707669386,298.0,336.184443280594,0.291619059905796,0.0456382094012354,-0.0508213386045281,1.3,2.78841367761563e-05,0.0082955385251389,-0.0871014275385698,0.0333488007119296,0.0055356292296312,0.0469350126777819,1217,
1217,1218,0.0344192922821937,0.0385511689446306,0.708957294306245,99600.9473603322,117849.682024511,131722.5,101325.0,137375.839883649,298.0,336.192353966474,0.292258607414767,0.0420790200275359,-0.0507594272015654,1.3,2.63695014330809e-05,0.0080268460037793,-0.0870656539167212,0.0329731629875483,0.0054980174032384,0.0466000691892517,1218,
1218,1219,0.0342153851604073,0.0383589346458312,0.709066992359266,99606.2105249057,117895.083513815,131722.5,101325.0,137389.423426461,298.0,336.199396755881,0.29284470821933,0.0387618525350404,-0.050699318602499,1.3,2.47471433207328e-05,0.0077772315476476,-0.0870293814238043,0.03266699912216,0.005461947963583,0.0462874928276683,1219,
1219,1220,0.0340118573295626,0.0381581465913553,0.709165418430037,99611.1152744468,117937.082553847,131722.5,101325.0,137401.503980756,298.0,336.205611030092,0.293378458431804,0.0357012543430673,-0.0506420728991758,1.3,2.30331885256714e-05,0.0075357475633023,-0.0869933837667013,0.0324004324510139,0.0054234611098574,0.0459615004835396,1220,
1220,1221,0.0337969394117257,0.0379369208211353,0.709253437142059,99615.7464457221,117975.374614634,131722.5,101325.0,137412.209114327,298.0,336.211072699632,0.293864515931448,0.0328758002486315,-0.0505875911762286,1.3,2.13357060208952e-05,0.0072933266749997,-0.0869577921382229,0.0321519795361508,0.0053821730828593,0.0456291755237074,1221,
1221,1222,0.0338196768413743,0.0379793863288905,0.709325574476102,99620.2374156219,118012.180523771,131722.5,101325.0,137421.719607375,298.0,336.216249693338,0.294314329612837,0.0302137868949381,-0.0505344466746477,1.3,2.14581040926262e-05,0.0071227274532602,-0.0869240403407742,0.0320985429825368,0.0053725886277803,0.0454759456371713,1222,
1222,1223,0.0337753111701465,0.0379406502282094,0.709392483707112,99624.8692797197,118046.531090207,131722.5,101325.0,137430.172170407,298.0,336.220698886831,0.294729599994599,0.0276865516620531,-0.0504816077151976,1.3,2.01656015969904e-05,0.0069412266566677,-0.0868884795317647,0.0320232430287538,0.0053536911606871,0.045287965302195,1223,
1223,1224,0.0337611494365094,0.0379297832047764,0.709457246800364,99629.370420608,118082.332786062,131722.5,101325.0,137437.893651775,298.0,336.224566043861,0.295124889602653,0.0252193945390477,-0.0504279601053059,1.3,2.00054555460179e-05,0.0067865551279556,-0.0868513739210244,0.0319795625114559,0.0053323584264196,0.0451149709453843,1224,
1224,1225,0.0338977073840143,0.0380886472339359,0.709515574991694,99634.0351143807,118115.554772498,131722.5,101325.0,137444.505536202,298.0,336.227721959592,0.295487398514572,0.0227866638468321,-0.0503700950892497,1.3,1.90885904080679e-05,0.0066419636632616,-0.08681185017061,0.0320762387344822,0.0053348244135775,0.0450849226556772,1225,
1225,1226,0.0340609687769455,0.038272033425041,0.709573599846584,99638.4197439546,118149.797655823,131722.5,101325.0,137450.283655754,298.0,336.230099366158,0.295826410178822,0.0204202244653324,-0.0503112086462412,1.3,1.95460257488827e-05,0.0065072897185512,-0.086771121773982,0.0321971646175517,0.0053360209014042,0.0450788959991311,1226,
1226,1227,0.0343131060931862,0.0385552957865827,0.709625552456473,99642.5850335772,118182.260128251,131722.5,101325.0,137454.97187187,298.0,336.231765399028,0.296133191629865,0.0180960163894698,-0.0502486704531774,1.3,1.86826256319032e-05,0.0063789229767343,-0.0867280708368025,0.0324226196848686,0.0053540483113327,0.0451762424438658,1227,
1227,1228,0.0345067940703615,0.0387690809713514,0.709674230595962,99646.8573094263,118212.422531031,131722.5,101325.0,137458.753290711,298.0,336.232743973885,0.296411051399145,0.0158914069434256,-0.0501869066732429,1.3,1.79157813767503e-05,0.0062362789143501,-0.0866847570185492,0.0325994333971735,0.0053649003811671,0.045224494466284,1228,
1228,1229,0.0346621779812014,0.0389350479390324,0.709724196239112,99651.1227054312,118242.26662206,131722.5,101325.0,137461.733063521,298.0,336.232889665927,0.296666261343407,0.0137605455881743,-0.0501247584928494,1.3,1.75669672200369e-05,0.0060932064111367,-0.0866404539735011,0.0327308682678027,0.0053647594443602,0.0452465307365049,1229,
1229,1230,0.0349698266714078,0.0392699952121452,0.709773265749718,99655.0886731533,118270.227266045,131722.5,101325.0,137463.666446048,298.0,336.232087283464,0.296893154359377,0.0116284684752053,-0.0500575945075583,1.3,1.81026296601757e-05,0.0059721597047717,-0.0865933574068178,0.0329838017564578,0.0053804933265141,0.0453934550650872,1230,
1230,1231,0.0352411917438039,0.0395620632474055,0.709816876430682,99658.4817921927,118297.680962022,131722.5,101325.0,137464.75847332,298.0,336.230777998414,0.297094011284554,0.0096075890290277,-0.0499913947413268,1.3,1.79039450132462e-05,0.005852967943654,-0.086546163844652,0.0331964967455065,0.0053936429622393,0.0455129236830114,1231,
1231,1232,0.0354959380820463,0.0398367248601178,0.709853597486483,99661.9504377482,118322.986871761,131722.5,101325.0,137464.608943842,298.0,336.228657950078,0.297253346150657,0.0077153033625378,-0.0499244576486231,1.3,1.73822577812121e-05,0.0057396263539764,-0.0864987800161585,0.0334363144946299,0.0054153781638924,0.0456423009661891,1232,
1232,1233,0.0356868340305251,0.0400364594506145,0.709891776403259,99664.8501877893,118347.695373866,131722.5,101325.0,137463.738877893,298.0,336.225773699653,0.297393917805372,0.0058814595643117,-0.0498571713512694,1.3,1.71156807434669e-05,0.0056266370736201,-0.086450470624536,0.0336115175255855,0.0054236756473467,0.0456861751823628,1233,
1233,1234,0.035869323431797,0.0402282937778965,0.709927075743345,99667.8012435264,118370.527352381,131722.5,101325.0,137461.736492737,298.0,336.221966921146,0.297495790916242,0.0041627826652758,-0.0497890335396101,1.3,1.70068876415073e-05,0.0055195801746598,-0.0864014953638758,0.033832156504417,0.0054402171321117,0.0457350558940106,1234,
1234,1235,0.036013012887925,0.0403728366872324,0.709963364385222,99670.1241510894,118392.34936871,131722.5,101325.0,137459.02315859,298.0,336.21743050674,0.297579143396902,0.0025049854452857,-0.0497207624699887,1.3,1.67565639620093e-05,0.0054126957628713,-0.086351577054416,0.0339594320999433,0.0054416557592792,0.0457333984729005,1235,
1235,1236,0.0362269489356818,0.0405977579012535,0.70999468408116,99672.4747814518,118412.650167878,131722.5,101325.0,137455.160932205,298.0,336.212068373209,0.297624638058091,0.0009708568971894,-0.0496522648317873,1.3,1.67139080872562e-05,0.0053296599134572,-0.0863018163371838,0.0341806691914336,0.0054596174173346,0.0458080183873633,1236,
1236,1237,0.0363745947505978,0.0407448156115561,0.710022833684701,99674.1489788103,118431.61118684,131722.5,101325.0,137450.563947515,298.0,336.206177848203,0.297650134870849,0.0004840433764495,-0.0495843432157609,1.3,1.6681567390188e-05,0.0052359802093184,-0.0862513026899407,0.0342690767610607,0.0054583877044248,0.0458019206152106,1237,
1237,1238,0.0365231997693831,0.0408955433856592,0.710052802425331,99675.8441531735,118449.114909456,131722.5,101325.0,137444.986812344,298.0,336.19925688038,0.297641016068228,0.0017966406424917,-0.0495177103536478,1.3,1.64079745398517e-05,0.0051636512690727,-0.0862016704204522,0.0344106060546971,0.0054672794290187,0.0458076096670166,1238,
1238,1239,0.0365646142613743,0.0409232643238456,0.710079628814652,99676.8790980788,118465.271416927,131722.5,101325.0,137438.802808358,298.0,336.191927723786,0.297615607533961,0.0030295482920797,-0.0494523277797433,1.3,1.63136484443381e-05,0.0050781773749266,-0.0861511383371578,0.03439117581845,0.0054535328700193,0.0456913256454512,1239,
1239,1240,0.03662522837041,0.040975440024242,0.710111099801063,99677.6614598024,118480.180592239,131722.5,101325.0,137431.741919232,298.0,336.183514543977,0.29755937060192,0.004120646616143,-0.0493888722647245,1.3,1.6057773174527e-05,0.0050156533217152,-0.0861020488426032,0.0344359385884095,0.00545046698734,0.0455997452732933,1240,
1240,1241,0.0365411568923876,0.0408654188141334,0.71014279843183,99678.4543266269,118494.107887397,131722.5,101325.0,137424.381680217,298.0,336.174804700484,0.297491414078907,0.0050896175932703,-0.0493295494239941,1.3,1.52826318794475e-05,0.0049360471852295,-0.0860545643411921,0.0343351833885437,0.0054274963245232,0.0453788851601164,1241,
1241,1242,0.03642671248538,0.0407190633072087,0.710165694619906,99678.7024141392,118506.633596799,131722.5,101325.0,137416.33959806,298.0,336.165919438891,0.297405341674141,0.0059683127000215,-0.0492717222660622,1.3,1.56883075772813e-05,0.004850858507815,-0.0860067888062712,0.0341244746342792,0.0053896353700499,0.0451036738255606,1242,
1242,1243,0.0363041882794684,0.0405672749762747,0.710198299251803,99678.7996059537,118518.226966635,131722.5,101325.0,137407.778173583,298.0,336.156018500998,0.297299806050997,0.0067280062773569,-0.0492165951816048,1.3,1.46962262383533e-05,0.0047822875006844,-0.085961031231234,0.0339474870310953,0.0053585400001119,0.0448335912595072,1243,
1243,1244,0.0360954186539389,0.0403191134725494,0.710234963216069,99678.9184850566,118529.285035878,131722.5,101325.0,137399.10436762,298.0,336.145793119754,0.297188885293766,0.007389872510209,-0.0491654495533324,1.3,1.42200696759893e-05,0.0046992054381437,-0.0859173109283049,0.0336665889029165,0.0053143603105943,0.0444665823976039,1244,
1244,1245,0.0358365044078239,0.0400128339486454,0.71026444929472,99678.608789936,118539.165517838,131722.5,101325.0,137389.986911547,298.0,336.135531542255,0.29706603434566,0.0079659637647728,-0.0491166028467196,1.3,1.47232107670045e-05,0.0046069004935887,-0.0858740876781073,0.0332689099952422,0.00525489594112,0.0440204294872032,1245,
1245,1246,0.0356015418051017,0.0397374440166648,0.710304959156149,99678.3682395377,118548.582431328,131722.5,101325.0,137380.510093452,298.0,336.124336663749,0.296929345036688,0.0084439999160583,-0.0490703456120205,1.3,1.3482362076924e-05,0.004534795690194,-0.0858328833824999,0.0329231212941938,0.0052029444427615,0.0435891680590866,1246,
1246,1247,0.035341797780662,0.0394320346682832,0.710337601482825,99677.8711792101,118557.230919153,131722.5,101325.0,137370.616651685,298.0,336.1131682,0.296781919839211,0.0088368772707942,-0.0490265490729002,1.3,1.44198295555781e-05,0.0044549625543029,-0.08579219387118,0.0324803948447448,0.0051379569635043,0.0430898734279271,1247,
1247,1248,0.0352834337958336,0.0393564487194214,0.710364621829899,99677.2692747091,118565.138406985,131722.5,101325.0,137360.070529019,298.0,336.101680582106,0.296619671106228,0.0091489834712704,-0.0489843171063372,1.3,1.40831092609942e-05,0.0044219480737465,-0.0857538017099152,0.0322111262768855,0.0050998412303162,0.0427389124486601,1248,
